"athlete_id","pos_type_id","pos_type_name","pos_type_abbreviation","pos_type_parent_id"
"809","9","Linebacker","LB","1"
"810","6","Wide Receiver","WR","4"
"811","12","Cornerback","CB","3"
"812","6","Wide Receiver","WR","4"
"813","8","Safety","S","3"
"814","5","Running Back","RB","4"
"815","12","Cornerback","CB","3"
"816","7","Defensive End","DE","1"
"817","5","Running Back","RB","4"
"818","13","Center","C","4"
"819","2","Defensive Tackle","DT","1"
"820","16","Offensive Tackle","OT","4"
"821","5","Running Back","RB","4"
"822","8","Safety","S","3"
"823","3","Defensive Back","DB","1"
"824","5","Running Back","RB","4"
"825","9","Linebacker","LB","1"
"826","5","Running Back","RB","4"
"827","7","Defensive End","DE","1"
"828","10","Unknown","-",\N
"829","8","Safety","S","3"
"830","16","Offensive Tackle","OT","4"
"831","17","Tight End","TE","4"
"832","5","Running Back","RB","4"
"833","12","Cornerback","CB","3"
"834","8","Safety","S","3"
"835","7","Defensive End","DE","1"
"836","9","Linebacker","LB","1"
"837","23","Punter","P","14"
"838","16","Offensive Tackle","OT","4"
"839","9","Linebacker","LB","1"
"840","2","Defensive Tackle","DT","1"
"841","6","Wide Receiver","WR","4"
"842","12","Cornerback","CB","3"
"843","6","Wide Receiver","WR","4"
"844","2","Defensive Tackle","DT","1"
"845","8","Safety","S","3"
"846","11","Guard","G",\N
"847","12","Cornerback","CB","3"
"848","6","Wide Receiver","WR","4"
"849","2","Defensive Tackle","DT","1"
"850","16","Offensive Tackle","OT","4"
"851","9","Linebacker","LB","1"
"852","9","Linebacker","LB","1"
"853","9","Linebacker","LB","1"
"854","2","Defensive Tackle","DT","1"
"855","12","Cornerback","CB","3"
"856","7","Defensive End","DE","1"
"857","6","Wide Receiver","WR","4"
"858","6","Wide Receiver","WR","4"
"859","6","Wide Receiver","WR","4"
"860","7","Defensive End","DE","1"
"861","9","Linebacker","LB","1"
"862","12","Cornerback","CB","3"
"863","2","Defensive Tackle","DT","1"
"864","9","Linebacker","LB","1"
"865","8","Safety","S","3"
"866","17","Tight End","TE","4"
"867","5","Running Back","RB","4"
"868","24","Quarterback","QB","4"
"869","16","Offensive Tackle","OT","4"
"870","7","Defensive End","DE","1"
"871","2","Defensive Tackle","DT","1"
"872","16","Offensive Tackle","OT","4"
"873","6","Wide Receiver","WR","4"
"874","22","Fullback","FB","5"
"875","7","Defensive End","DE","1"
"876","17","Tight End","TE","4"
"877","9","Linebacker","LB","1"
"878","11","Guard","G",\N
"879","5","Running Back","RB","4"
"880","3","Defensive Back","DB","1"
"881","8","Safety","S","3"
"882","9","Linebacker","LB","1"
"883","9","Linebacker","LB","1"
"884","5","Running Back","RB","4"
"885","9","Linebacker","LB","1"
"886","5","Running Back","RB","4"
"887","2","Defensive Tackle","DT","1"
"888","25","Free Safety","FS","8"
"889","9","Linebacker","LB","1"
"890","6","Wide Receiver","WR","4"
"891","5","Running Back","RB","4"
"892","16","Offensive Tackle","OT","4"
"893","26","Offensive Guard","OG","4"
"894","6","Wide Receiver","WR","4"
"895","11","Guard","G",\N
"896","5","Running Back","RB","4"
"897","11","Guard","G",\N
"898","12","Cornerback","CB","3"
"899","17","Tight End","TE","4"
"900","6","Wide Receiver","WR","4"
"901","5","Running Back","RB","4"
"902","23","Punter","P","14"
"903","23","Punter","P","14"
"904","11","Guard","G",\N
"905","2","Defensive Tackle","DT","1"
"906","16","Offensive Tackle","OT","4"
"907","24","Quarterback","QB","4"
"908","5","Running Back","RB","4"
"909","16","Offensive Tackle","OT","4"
"910","12","Cornerback","CB","3"
"911","3","Defensive Back","DB","1"
"912","5","Running Back","RB","4"
"913","6","Wide Receiver","WR","4"
"914","2","Defensive Tackle","DT","1"
"915","23","Punter","P","14"
"916","23","Punter","P","14"
"917","2","Defensive Tackle","DT","1"
"918","17","Tight End","TE","4"
"919","5","Running Back","RB","4"
"920","12","Cornerback","CB","3"
"921","5","Running Back","RB","4"
"922","9","Linebacker","LB","1"
"923","9","Linebacker","LB","1"
"924","17","Tight End","TE","4"
"925","5","Running Back","RB","4"
"926","9","Linebacker","LB","1"
"927","9","Linebacker","LB","1"
"928","6","Wide Receiver","WR","4"
"929","6","Wide Receiver","WR","4"
"930","12","Cornerback","CB","3"
"931","3","Defensive Back","DB","1"
"932","16","Offensive Tackle","OT","4"
"933","9","Linebacker","LB","1"
"934","7","Defensive End","DE","1"
"935","5","Running Back","RB","4"
"936","3","Defensive Back","DB","1"
"937","9","Linebacker","LB","1"
"938","9","Linebacker","LB","1"
"939","7","Defensive End","DE","1"
"940","13","Center","C","4"
"941","2","Defensive Tackle","DT","1"
"942","3","Defensive Back","DB","1"
"943","9","Linebacker","LB","1"
"944","3","Defensive Back","DB","1"
"945","2","Defensive Tackle","DT","1"
"946","8","Safety","S","3"
"947","2","Defensive Tackle","DT","1"
"948","3","Defensive Back","DB","1"
"949","7","Defensive End","DE","1"
"950","6","Wide Receiver","WR","4"
"951","3","Defensive Back","DB","1"
"952","7","Defensive End","DE","1"
"953","9","Linebacker","LB","1"
"954","7","Defensive End","DE","1"
"955","6","Wide Receiver","WR","4"
"956","6","Wide Receiver","WR","4"
"957","7","Defensive End","DE","1"
"958","2","Defensive Tackle","DT","1"
"959","23","Punter","P","14"
"960","11","Guard","G",\N
"961","17","Tight End","TE","4"
"962","9","Linebacker","LB","1"
"963","7","Defensive End","DE","1"
"964","7","Defensive End","DE","1"
"965","10","Unknown","-",\N
"966","9","Linebacker","LB","1"
"967","24","Quarterback","QB","4"
"968","23","Punter","P","14"
"969","7","Defensive End","DE","1"
"970","3","Defensive Back","DB","1"
"971","24","Quarterback","QB","4"
"972","21","Strong Safety","SS","8"
"973","9","Linebacker","LB","1"
"974","6","Wide Receiver","WR","4"
"975","9","Linebacker","LB","1"
"976","7","Defensive End","DE","1"
"977","11","Guard","G",\N
"978","9","Linebacker","LB","1"
"979","16","Offensive Tackle","OT","4"
"980","12","Cornerback","CB","3"
"981","9","Linebacker","LB","1"
"982","13","Center","C","4"
"983","9","Linebacker","LB","1"
"984","9","Linebacker","LB","1"
"985","9","Linebacker","LB","1"
"986","7","Defensive End","DE","1"
"987","2","Defensive Tackle","DT","1"
"988","16","Offensive Tackle","OT","4"
"989","11","Guard","G",\N
"990","7","Defensive End","DE","1"
"991","20","Defensive Lineman","DL","1"
"992","11","Guard","G",\N
"993","3","Defensive Back","DB","1"
"994","24","Quarterback","QB","4"
"995","12","Cornerback","CB","3"
"996","15","Place kicker","PK","14"
"997","5","Running Back","RB","4"
"998","23","Punter","P","14"
"999","17","Tight End","TE","4"
"1000","13","Center","C","4"
"1001","12","Cornerback","CB","3"
"1002","9","Linebacker","LB","1"
"1003","9","Linebacker","LB","1"
"1004","9","Linebacker","LB","1"
"1005","13","Center","C","4"
"1006","13","Center","C","4"
"1007","16","Offensive Tackle","OT","4"
"1008","16","Offensive Tackle","OT","4"
"1009","11","Guard","G",\N
"1010","17","Tight End","TE","4"
"1011","9","Linebacker","LB","1"
"1012","9","Linebacker","LB","1"
"1013","24","Quarterback","QB","4"
"1014","9","Linebacker","LB","1"
"1015","7","Defensive End","DE","1"
"1016","3","Defensive Back","DB","1"
"1017","8","Safety","S","3"
"1018","9","Linebacker","LB","1"
"1019","6","Wide Receiver","WR","4"
"1020","5","Running Back","RB","4"
"1021","3","Defensive Back","DB","1"
"1022","7","Defensive End","DE","1"
"1023","9","Linebacker","LB","1"
"1024","9","Linebacker","LB","1"
"1025","11","Guard","G",\N
"1026","15","Place kicker","PK","14"
"1027","9","Linebacker","LB","1"
"1028","8","Safety","S","3"
"1029","12","Cornerback","CB","3"
"1030","5","Running Back","RB","4"
"1031","24","Quarterback","QB","4"
"1032","6","Wide Receiver","WR","4"
"1033","6","Wide Receiver","WR","4"
"1034","3","Defensive Back","DB","1"
"1035","17","Tight End","TE","4"
"1036","6","Wide Receiver","WR","4"
"1037","9","Linebacker","LB","1"
"1038","9","Linebacker","LB","1"
"1039","12","Cornerback","CB","3"
"1040","15","Place kicker","PK","14"
"1041","17","Tight End","TE","4"
"1042","5","Running Back","RB","4"
"1043","6","Wide Receiver","WR","4"
"1044","25","Free Safety","FS","8"
"1045","6","Wide Receiver","WR","4"
"1046","13","Center","C","4"
"1047","9","Linebacker","LB","1"
"1048","9","Linebacker","LB","1"
"1049","8","Safety","S","3"
"1050","16","Offensive Tackle","OT","4"
"1051","26","Offensive Guard","OG","4"
"1052","26","Offensive Guard","OG","4"
"1053","6","Wide Receiver","WR","4"
"1054","23","Punter","P","14"
"1055","17","Tight End","TE","4"
"1056","6","Wide Receiver","WR","4"
"1057","9","Linebacker","LB","1"
"1058","6","Wide Receiver","WR","4"
"1059","12","Cornerback","CB","3"
"1060","16","Offensive Tackle","OT","4"
"1061","5","Running Back","RB","4"
"1062","8","Safety","S","3"
"1063","8","Safety","S","3"
"1064","3","Defensive Back","DB","1"
"1065","12","Cornerback","CB","3"
"1066","8","Safety","S","3"
"1067","3","Defensive Back","DB","1"
"1068","9","Linebacker","LB","1"
"1069","17","Tight End","TE","4"
"1070","16","Offensive Tackle","OT","4"
"1071","9","Linebacker","LB","1"
"1072","2","Defensive Tackle","DT","1"
"1073","17","Tight End","TE","4"
"1074","24","Quarterback","QB","4"
"1075","3","Defensive Back","DB","1"
"1076","5","Running Back","RB","4"
"1077","9","Linebacker","LB","1"
"1078","12","Cornerback","CB","3"
"1079","9","Linebacker","LB","1"
"1080","17","Tight End","TE","4"
"1081","5","Running Back","RB","4"
"1082","9","Linebacker","LB","1"
"1083","22","Fullback","FB","5"
"1084","13","Center","C","4"
"1085","17","Tight End","TE","4"
"1086","3","Defensive Back","DB","1"
"1087","5","Running Back","RB","4"
"1088","12","Cornerback","CB","3"
"1089","17","Tight End","TE","4"
"1090","13","Center","C","4"
"1091","3","Defensive Back","DB","1"
"1092","6","Wide Receiver","WR","4"
"1093","17","Tight End","TE","4"
"1094","5","Running Back","RB","4"
"1095","21","Strong Safety","SS","8"
"1096","3","Defensive Back","DB","1"
"1097","2","Defensive Tackle","DT","1"
"1098","24","Quarterback","QB","4"
"1099","10","Unknown","-",\N
"1100","9","Linebacker","LB","1"
"1101","17","Tight End","TE","4"
"1102","6","Wide Receiver","WR","4"
"1103","16","Offensive Tackle","OT","4"
"1104","16","Offensive Tackle","OT","4"
"1105","11","Guard","G",\N
"1106","9","Linebacker","LB","1"
"1107","7","Defensive End","DE","1"
"1108","12","Cornerback","CB","3"
"1109","7","Defensive End","DE","1"
"1110","3","Defensive Back","DB","1"
"1111","24","Quarterback","QB","4"
"1112","7","Defensive End","DE","1"
"1113","3","Defensive Back","DB","1"
"1114","10","Unknown","-",\N
"1115","12","Cornerback","CB","3"
"1116","20","Defensive Lineman","DL","1"
"1117","12","Cornerback","CB","3"
"1118","9","Linebacker","LB","1"
"1119","6","Wide Receiver","WR","4"
"1120","5","Running Back","RB","4"
"1121","7","Defensive End","DE","1"
"1122","9","Linebacker","LB","1"
"1123","10","Unknown","-",\N
"1124","24","Quarterback","QB","4"
"1125","16","Offensive Tackle","OT","4"
"1126","9","Linebacker","LB","1"
"1127","9","Linebacker","LB","1"
"1128","9","Linebacker","LB","1"
"1129","9","Linebacker","LB","1"
"1130","11","Guard","G",\N
"1131","6","Wide Receiver","WR","4"
"1132","6","Wide Receiver","WR","4"
"1133","17","Tight End","TE","4"
"1134","22","Fullback","FB","5"
"1135","24","Quarterback","QB","4"
"1136","9","Linebacker","LB","1"
"1137","17","Tight End","TE","4"
"1138","17","Tight End","TE","4"
"1139","21","Strong Safety","SS","8"
"1140","9","Linebacker","LB","1"
"1141","3","Defensive Back","DB","1"
"1142","6","Wide Receiver","WR","4"
"1143","26","Offensive Guard","OG","4"
"1144","2","Defensive Tackle","DT","1"
"1145","17","Tight End","TE","4"
"1146","11","Guard","G",\N
"1147","9","Linebacker","LB","1"
"1148","9","Linebacker","LB","1"
"1149","11","Guard","G",\N
"1150","16","Offensive Tackle","OT","4"
"1151","26","Offensive Guard","OG","4"
"1152","7","Defensive End","DE","1"
"1153","6","Wide Receiver","WR","4"
"1154","13","Center","C","4"
"1155","6","Wide Receiver","WR","4"
"1156","11","Guard","G",\N
"1157","26","Offensive Guard","OG","4"
"1158","10","Unknown","-",\N
"1159","26","Offensive Guard","OG","4"
"1160","13","Center","C","4"
"1161","9","Linebacker","LB","1"
"1162","6","Wide Receiver","WR","4"
"1163","6","Wide Receiver","WR","4"
"1164","17","Tight End","TE","4"
"1165","9","Linebacker","LB","1"
"1166","17","Tight End","TE","4"
"1167","9","Linebacker","LB","1"
"1168","26","Offensive Guard","OG","4"
"1169","9","Linebacker","LB","1"
"1170","17","Tight End","TE","4"
"1171","9","Linebacker","LB","1"
"1172","6","Wide Receiver","WR","4"
"1173","17","Tight End","TE","4"
"1174","16","Offensive Tackle","OT","4"
"1175","5","Running Back","RB","4"
"1176","17","Tight End","TE","4"
"1177","16","Offensive Tackle","OT","4"
"1178","8","Safety","S","3"
"1179","24","Quarterback","QB","4"
"1180","6","Wide Receiver","WR","4"
"1181","16","Offensive Tackle","OT","4"
"1182","15","Place kicker","PK","14"
"1183","5","Running Back","RB","4"
"1184","26","Offensive Guard","OG","4"
"1185","17","Tight End","TE","4"
"1186","3","Defensive Back","DB","1"
"1187","8","Safety","S","3"
"1188","5","Running Back","RB","4"
"1189","12","Cornerback","CB","3"
"1190","10","Unknown","-",\N
"1191","5","Running Back","RB","4"
"1192","9","Linebacker","LB","1"
"1193","6","Wide Receiver","WR","4"
"1194","24","Quarterback","QB","4"
"1195","5","Running Back","RB","4"
"1196","7","Defensive End","DE","1"
"1197","9","Linebacker","LB","1"
"1198","2","Defensive Tackle","DT","1"
"1199","8","Safety","S","3"
"1200","5","Running Back","RB","4"
"1201","9","Linebacker","LB","1"
"1202","11","Guard","G",\N
"1203","3","Defensive Back","DB","1"
"1204","5","Running Back","RB","4"
"1205","9","Linebacker","LB","1"
"1206","6","Wide Receiver","WR","4"
"1207","3","Defensive Back","DB","1"
"1208","6","Wide Receiver","WR","4"
"1209","17","Tight End","TE","4"
"1210","5","Running Back","RB","4"
"1211","2","Defensive Tackle","DT","1"
"1212","8","Safety","S","3"
"1213","22","Fullback","FB","5"
"1214","21","Strong Safety","SS","8"
"1215","9","Linebacker","LB","1"
"1216","3","Defensive Back","DB","1"
"1217","6","Wide Receiver","WR","4"
"1218","5","Running Back","RB","4"
"1219","6","Wide Receiver","WR","4"
"1220","3","Defensive Back","DB","1"
"1221","10","Unknown","-",\N
"1222","17","Tight End","TE","4"
"1223","9","Linebacker","LB","1"
"1224","10","Unknown","-",\N
"1225","9","Linebacker","LB","1"
"1226","9","Linebacker","LB","1"
"1227","25","Free Safety","FS","8"
"1228","16","Offensive Tackle","OT","4"
"1229","8","Safety","S","3"
"1230","10","Unknown","-",\N
"1231","9","Linebacker","LB","1"
"1232","12","Cornerback","CB","3"
"1233","9","Linebacker","LB","1"
"1234","5","Running Back","RB","4"
"1235","11","Guard","G",\N
"1236","9","Linebacker","LB","1"
"1237","11","Guard","G",\N
"1238","7","Defensive End","DE","1"
"1239","12","Cornerback","CB","3"
"1240","6","Wide Receiver","WR","4"
"1241","5","Running Back","RB","4"
"1242","6","Wide Receiver","WR","4"
"1243","13","Center","C","4"
"1244","5","Running Back","RB","4"
"1245","6","Wide Receiver","WR","4"
"1246","24","Quarterback","QB","4"
"1247","6","Wide Receiver","WR","4"
"1248","5","Running Back","RB","4"
"1249","24","Quarterback","QB","4"
"1250","20","Defensive Lineman","DL","1"
"1251","7","Defensive End","DE","1"
"1252","9","Linebacker","LB","1"
"1253","23","Punter","P","14"
"1254","22","Fullback","FB","5"
"1255","6","Wide Receiver","WR","4"
"1256","5","Running Back","RB","4"
"1257","6","Wide Receiver","WR","4"
"1258","5","Running Back","RB","4"
"1259","12","Cornerback","CB","3"
"1260","12","Cornerback","CB","3"
"1261","17","Tight End","TE","4"
"1262","5","Running Back","RB","4"
"1263","7","Defensive End","DE","1"
"1264","6","Wide Receiver","WR","4"
"1265","10","Unknown","-",\N
"1266","5","Running Back","RB","4"
"1267","10","Unknown","-",\N
"1268","3","Defensive Back","DB","1"
"1269","7","Defensive End","DE","1"
"1270","2","Defensive Tackle","DT","1"
"1271","24","Quarterback","QB","4"
"1272","5","Running Back","RB","4"
"1273","2","Defensive Tackle","DT","1"
"1274","17","Tight End","TE","4"
"1275","9","Linebacker","LB","1"
"1276","5","Running Back","RB","4"
"1277","6","Wide Receiver","WR","4"
"1278","12","Cornerback","CB","3"
"1279","9","Linebacker","LB","1"
"1280","9","Linebacker","LB","1"
"1281","13","Center","C","4"
"1282","15","Place kicker","PK","14"
"1283","3","Defensive Back","DB","1"
"1284","5","Running Back","RB","4"
"1285","10","Unknown","-",\N
"1286","8","Safety","S","3"
"1287","2","Defensive Tackle","DT","1"
"1288","9","Linebacker","LB","1"
"1289","23","Punter","P","14"
"1290","12","Cornerback","CB","3"
"1291","16","Offensive Tackle","OT","4"
"1292","11","Guard","G",\N
"1293","17","Tight End","TE","4"
"1294","9","Linebacker","LB","1"
"1295","24","Quarterback","QB","4"
"1296","17","Tight End","TE","4"
"1297","6","Wide Receiver","WR","4"
"1298","22","Fullback","FB","5"
"1299","13","Center","C","4"
"1300","6","Wide Receiver","WR","4"
"1301","23","Punter","P","14"
"1302","11","Guard","G",\N
"1303","13","Center","C","4"
"1304","8","Safety","S","3"
"1305","24","Quarterback","QB","4"
"1306","6","Wide Receiver","WR","4"
"1307","11","Guard","G",\N
"1308","9","Linebacker","LB","1"
"1309","5","Running Back","RB","4"
"1310","5","Running Back","RB","4"
"1311","2","Defensive Tackle","DT","1"
"1312","9","Linebacker","LB","1"
"1313","19","Long Snapper","LS","14"
"1314","12","Cornerback","CB","3"
"1315","6","Wide Receiver","WR","4"
"1316","11","Guard","G",\N
"1317","5","Running Back","RB","4"
"1318","6","Wide Receiver","WR","4"
"1319","6","Wide Receiver","WR","4"
"1320","3","Defensive Back","DB","1"
"1321","7","Defensive End","DE","1"
"1322","5","Running Back","RB","4"
"1323","8","Safety","S","3"
"1324","6","Wide Receiver","WR","4"
"1325","8","Safety","S","3"
"1326","23","Punter","P","14"
"1327","7","Defensive End","DE","1"
"1328","9","Linebacker","LB","1"
"1329","6","Wide Receiver","WR","4"
"1330","23","Punter","P","14"
"1331","6","Wide Receiver","WR","4"
"1332","16","Offensive Tackle","OT","4"
"1333","15","Place kicker","PK","14"
"1334","17","Tight End","TE","4"
"1335","9","Linebacker","LB","1"
"1336","6","Wide Receiver","WR","4"
"1337","5","Running Back","RB","4"
